Kod_stacji,Nazwa_stacji,Rok,Miesiac,Absolutna_temperatura_maksymalna,Status_pomiaru_TMAX,Srednia_temperatura_maksymalna,Status_pomiaru_TMXS,Absolutna_temperatura_minimalna,Status_pomiaru_TMIN,Srednia_temperatura_minimalna,Status_pomiaru_TMNS,Srednia_temperatura_miesieczna,Status_pomiaru_STM,Minimalna_temperatura_przy_gruncie,Status_pomiaru_TMNG,_Miesieczna_suma_opadow,Status_pomiaru_SUMM,Maksymalna_dobowa_suma_opadow,Status_pomiaru_OPMX,Pierwszy_dzien_wystapienia_opadu_maksymalnego,Ostatni_dzien_wystapienia_opadu_maksymalnego,Maksymalna_wysokosc_pokrywy_sniezne,Status_pomiaru_PKSN,Liczba_dni_z_pokrywa_sniezna,Liczba_dni_z_opadem_deszczu,Liczba_dni_z_opadem_sniegu
"250230160,""CIESZANÓW"",""2021"",""09"",25.7,"""",18.3,"""",1.7,"""",7.5,"""",12.4,"""",-.4,"""",72.3,"""",27.2,"""",""17"","""",0,"""",0,10,0"
"250230160,""CIESZANÓW"",""2021"",""10"",19.8,"""",13.8,"""",-3.5,"""",2.5,"""",7.3,"""",-5.2,"""",4.1,"""",1.5,"""",""23"","""",0,"""",0,5,0"
"250230160,""CIESZANÓW"",""2021"",""11"",15.1,"""",8.7,"""",-3.1,"""",.9,"""",4.4,"""",-5.7,"""",34.5,"""",14.6,"""",""28"","""",0,"""",0,11,3"
"250230160,""CIESZANÓW"",""2021"",""12"",8.1,"""",1.0,"""",-20.9,"""",-4.2,"""",-1.7,"""",-22.1,"""",33.2,"""",8.5,"""",""31"","""",9,"""",12,6,9"
"250240010,""STRZY¯ÓW"",""2021"",""01"",8.7,"""",1.6,"""",-20.6,"""",-4.8,"""",-2.1,"""",-24.0,"""",54.8,"""",12.5,"""",""05"","""",21,"""",23,4,14"
"250240010,""STRZY¯ÓW"",""2021"",""02"",11.7,"""",1.0,"""",-23.2,"""",-8.1,"""",-4.2,"""",-26.4,"""",42.4,"""",16.0,"""",""08"","""",38,"""",25,3,10"
"250240010,""STRZY¯ÓW"",""2021"",""03"",20.1,"""",7.2,"""",-5.4,"""",-.6,"""",2.7,"""",-7.4,"""",6.8,"""",2.0,"""",""21"","""",1,"""",2,5,6"
"250240010,""STRZY¯ÓW"",""2021"",""04"",21.6,"""",12.5,"""",-2.9,"""",1.9,"""",6.5,"""",-5.9,"""",36.8,"""",12.3,"""",""15"","""",0,"""",0,9,3"
"250240010,""STRZY¯ÓW"",""2021"",""05"",24.1,"""",18.8,"""",.1,"""",7.2,"""",12.7,"""",-1.4,"""",92.0,"""",20.0,"""",""18"","""",0,"""",0,18,0"
"250240010,""STRZY¯ÓW"",""2021"",""06"",32.6,"""",25.4,"""",5.5,"""",12.8,"""",19.3,"""",3.1,"""",42.9,"""",15.4,"""",""12"","""",0,"""",0,9,0"
"250240010,""STRZY¯ÓW"",""2021"",""07"",33.1,"""",28.7,"""",11.5,"""",16.3,"""",22.1,"""",9.5,"""",18.9,"""",6.2,"""",""26"","""",0,"""",0,8,0"
"250240010,""STRZY¯ÓW"",""2021"",""08"",30.6,"""",23.0,"""",6.5,"""",12.2,"""",16.8,"""",5.0,"""",152.4,"""",44.5,"""",""04"","""",0,"""",0,17,0"
"250240010,""STRZY¯ÓW"",""2021"",""09"",26.6,"""",17.9,"""",1.6,"""",7.0,"""",11.6,"""",-.4,"""",43.9,"""",19.8,"""",""17"","""",0,"""",0,9,0"
"250240010,""STRZY¯ÓW"",""2021"",""10"",19.1,"""",14.1,"""",-3.9,"""",2.2,"""",7.3,"""",-5.9,"""",3.6,"""",3.0,"""",""19"","""",0,"""",0,3,0"
"250240010,""STRZY¯ÓW"",""2021"",""11"",14.6,"""",8.5,"""",-4.9,"""",1.1,"""",4.3,"""",-6.9,"""",31.0,"""",8.7,"""",""28"","""",0,"""",0,11,1"
"250240010,""STRZY¯ÓW"",""2021"",""12"",6.2,"""",.7,"""",-11.5,"""",-3.9,"""",-1.8,"""",-15.0,"""",40.4,"""",9.0,"""",""31"","""",9,"""",15,10,8"
"251150060,""CEBER"",""2021"",""01"",14.9,"""",2.6,"""",-13.5,"""",-1.8,"""",.1,"""",-13.6,"""",48.6,"""",11.1,"""",""03"","""",6,"""",18,5,11"
"251150060,""CEBER"",""2021"",""02"",20.9,"""",4.8,"""",-19.5,"""",-4.4,"""",-.6,"""",-21.9,"""",23.7,"""",5.6,"""",""03"","""",17,"""",15,3,8"
"251150060,""CEBER"",""2021"",""03"",23.4,"""",9.7,"""",-8.2,"""",.3,"""",4.1,"""",-9.1,"""",25.8,"""",6.4,"""",""11"","""",1,"""",2,9,5"
"251150060,""CEBER"",""2021"",""04"",18.9,"""",11.8,"""",-4.2,"""",1.8,"""",6.3,"""",-5.7,"""",30.8,"""",7.8,"""",""15"","""",0,"""",0,15,2"
"251150060,""CEBER"",""2021"",""05"",29.2,"""",17.2,"""",1.5,"""",7.3,"""",11.8,"""",-.8,"""",87.1,"""",28.5,"""",""02"","""",0,"""",0,16,0"
"251150060,""CEBER"",""2021"",""06"",34.2,"""",26.2,"""",5.3,"""",12.7,"""",19.4,"""",2.0,"""",60.8,"""",21.6,"""",""22"","""",0,"""",0,6,0"
"251150060,""CEBER"",""2021"",""07"",30.5,"""",26.1,"""",9.7,"""",15.0,"""",20.7,"""",5.7,"""",63.1,"""",25.2,"""",""08"","""",0,"""",0,7,0"
"251150060,""CEBER"",""2021"",""08"",29.7,"""",22.7,"""",7.2,"""",12.5,"""",17.3,"""",2.5,"""",89.1,"""",28.5,"""",""22"","""",0,"""",0,16,0"
"251150060,""CEBER"",""2021"",""09"",28.2,"""",20.7,"""",6.7,"""",11.1,"""",15.2,"""",1.0,"""",32.4,"""",14.7,"""",""21"","""",0,"""",0,13,0"
"251150060,""CEBER"",""2021"",""10"",25.9,"""",15.9,"""",-2.4,"""",5.2,"""",9.4,"""",-4.9,"""",26.3,"""",16.2,"""",""05"","""",0,"""",0,9,0"
"251150060,""CEBER"",""2021"",""11"",15.5,"""",8.4,"""",-2.5,"""",3.3,"""",5.5,"""",-5.3,"""",25.0,"""",7.8,"""",""01"","""",0,"""",0,10,0"
"251150060,""CEBER"",""2021"",""12"",14.0,"""",3.4,"""",-14.8,"""",-1.8,"""",.7,"""",-18.6,"""",46.3,"""",9.2,"""",""24"","""",7,"""",18,9,8"
"251160320,""RADZYÑ"",""2021"",""01"",13.5,"""",2.5,"""",-13.8,"""",-2.0,"""",.0,"""",-18.3,"""",47.6,"""",10.3,"""",""03"","""",6,"""",16,2,20"
"251160320,""RADZYÑ"",""2021"",""02"",20.5,"""",5.1,"""",-16.6,"""",-4.3,"""",-.3,"""",-22.4,"""",22.9,"""",8.1,"""",""03"","""",10,"""",12,4,7"
"251160320,""RADZYÑ"",""2021"",""03"",23.3,"""",9.5,"""",-7.5,"""",.0,"""",4.0,"""",-11.7,"""",24.5,"""",4.2,"""",""15"","""",1,"""",1,8,7"
"251160320,""RADZYÑ"",""2021"",""04"",19.0,"""",12.0,"""",-3.6,"""",1.9,"""",6.7,"""",-7.0,"""",35.4,"""",10.1,"""",""15"","""",1,"""",1,12,6"
"251160320,""RADZYÑ"",""2021"",""05"",30.3,"""",17.7,"""",1.4,"""",7.3,"""",12.6,"""",-1.7,"""",83.7,"""",38.7,"""",""02"","""",0,"""",0,18,0"
"251160320,""RADZYÑ"",""2021"",""06"",34.4,"""",26.1,"""",6.1,"""",13.4,"""",20.3,"""",3.9,"""",52.2,"""",21.5,"""",""22"","""",0,"""",0,8,0"
"251160320,""RADZYÑ"",""2021"",""07"",30.0,"""",26.1,"""",10.9,"""",15.4,"""",20.9,"""",9.4,"""",63.9,"""",23.7,"""",""08"","""",0,"""",0,13,0"
"251160320,""RADZYÑ"",""2021"",""08"",29.7,"""",22.8,"""",7.3,"""",12.8,"""",17.6,"""",5.9,"""",144.5,"""",79.5,"""",""23"","""",0,"""",0,16,0"
"251160320,""RADZYÑ"",""2021"",""09"",27.8,"""",20.4,"""",7.0,"""",11.0,"""",15.2,"""",4.6,"""",24.2,"""",11.9,"""",""21"","""",0,"""",0,10,0"
"251160320,""RADZYÑ"",""2021"",""10"",24.7,"""",15.4,"""",-2.4,"""",5.3,"""",9.5,"""",-5.4,"""",18.8,"""",11.7,"""",""05"","""",0,"""",0,10,0"
"251160320,""RADZYÑ"",""2021"",""11"",15.2,"""",8.2,"""",-2.5,"""",3.1,"""",5.4,"""",-5.6,"""",29.9,"""",7.8,"""",""01"","""",0,"""",0,13,2"
"251160320,""RADZYÑ"",""2021"",""12"",14.1,"""",3.4,"""",-13.9,"""",-1.7,"""",.7,"""",-16.8,"""",41.7,"""",6.3,"""",""23"","""",5,"""",17,12,9"
"251170090,""SMOLICE"",""2021"",""01"",12.3,"""",2.3,"""",-19.4,"""",-3.1,"""",-.6,"""",-20.8,"""",32.8,"""",5.9,"""",""05"","""",6,"""",13,3,17"
"251170090,""SMOLICE"",""2021"",""02"",19.6,"""",3.9,"""",-16.8,"""",-4.9,"""",-.9,"""",-21.0,"""",25.6,"""",7.4,"""",""03"","""",7,"""",12,6,7"
"251170090,""SMOLICE"",""2021"",""03"",22.6,"""",9.4,"""",-6.6,"""",-.4,"""",3.9,"""",-10.5,"""",14.3,"""",3.6,"""",""11"","""",0,"""",0,7,5"
"251190050,""PUCZNIEW"",""2021"",""01"",10.3,"""",1.2,"""",-20.0,"""",-3.4,"""",-1.2,"""",-27.5,"""",59.9,"""",25.0,"""",""25"","""",21,"""",18,2,17"
"251190050,""PUCZNIEW"",""2021"",""02"",17.1,"""",3.8,"""",-17.4,"""",-4.9,"""",-1.3,"""",-23.5,"""",26.0,"""",8.0,"""",""17"","""",13,"""",16,4,10"
"251190050,""PUCZNIEW"",""2021"",""03"",20.4,"""",8.2,"""",-5.6,"""",.2,"""",3.5,"""",-8.1,"""",16.4,"""",4.6,"""",""11"","""",2,"""",2,7,6"
"251190050,""PUCZNIEW"",""2021"",""04"",19.7,"""",11.4,"""",-4.3,"""",2.0,"""",6.2,"""",-7.3,"""",47.6,"""",7.9,"""",""14"","""",0,"""",0,7,9"
"251190050,""PUCZNIEW"",""2021"",""05"",27.7,"""",18.2,"""",2.1,"""",7.3,"""",12.5,"""",-1.2,"""",92.3,"""",25.9,"""",""02"","""",0,"""",0,19,0"
"251190050,""PUCZNIEW"",""2021"",""06"",32.2,"""",26.2,"""",4.7,"""",12.6,"""",19.9,"""",2.7,"""",47.1,"""",16.9,"""",""12"","""",0,"""",0,6,0"
"251190050,""PUCZNIEW"",""2021"",""07"",33.3,"""",28.2,"""",11.5,"""",15.4,"""",21.4,"""",8.6,"""",62.2,"""",27.0,"""",""08"","""",0,"""",0,10,0"
"251190050,""PUCZNIEW"",""2021"",""08"",30.1,"""",24.1,"""",5.7,"""",12.4,"""",17.2,"""",5.5,"""",185.9,"""",40.5,"""",""30"","""",0,"""",0,19,0"
"251190050,""PUCZNIEW"",""2021"",""09"",26.7,"""",20.3,"""",2.5,"""",9.7,"""",14.0,"""",-.5,"""",18.7,"""",9.0,"""",""17"","""",0,"""",0,7,0"
"251190050,""PUCZNIEW"",""2021"",""10"",24.2,"""",16.8,"""",-1.4,"""",5.7,"""",9.8,"""",-4.1,"""",12.6,"""",5.2,"""",""06"","""",0,"""",0,7,0"
"251190050,""PUCZNIEW"",""2021"",""11"",16.6,"""",8.7,"""",-1.3,"""",3.1,"""",5.3,"""",-2.6,"""",36.1,"""",9.8,"""",""26"","""",10,"""",4,10,4"
"251190050,""PUCZNIEW"",""2021"",""12"",11.7,"""",1.8,"""",-13.8,"""",-2.8,"""",-.8,"""",-18.8,"""",29.9,"""",4.3,"""",""31"","""",9,"""",19,4,14"
"251200030,""SKIERNIEWICE"",""2021"",""01"",9.2,"""",1.3,"""",-23.0,"""",-4.4,"""",-1.4,"""",-29.3,"""",38.9,"""",8.2,"""",""05"","""",12,"""",15,6,14"
"251200030,""SKIERNIEWICE"",""2021"",""02"",17.5,"""",2.4,"""",-17.7,"""",-7.1,"""",-2.5,"""",-22.5,"""",31.4,"""",7.9,"""",""03"","""",17,"""",18,4,8"
"251200030,""SKIERNIEWICE"",""2021"",""03"",21.0,"""",7.9,"""",-7.8,"""",-1.1,"""",3.1,"""",-9.5,"""",17.6,"""",3.7,"""",""29"","""",3,"""",2,4,7"
"251200030,""SKIERNIEWICE"",""2021"",""04"",21.6,"""",11.9,"""",-3.5,"""",.9,"""",6.3,"""",-5.5,"""",59.5,"""",14.6,"""",""14"","""",0,"""",0,11,7"
"251200030,""SKIERNIEWICE"",""2021"",""05"",27.8,"""",17.6,"""",-.3,"""",6.1,"""",12.2,"""",-1.1,"""",58.2,"""",20.8,"""",""02"","""",0,"""",0,12,0"
"251200030,""SKIERNIEWICE"",""2021"",""06"",32.4,"""",26.1,"""",4.3,"""",11.0,"""",19.4,"""",3.4,"""",46.4,"""",16.8,"""",""12"","""",0,"""",0,6,0"
"251200030,""SKIERNIEWICE"",""2021"",""07"",34.2,"""",26.9,"""",10.0,"""",14.1,"""",20.9,"""",10.5,"""",135.1,"""",21.6,"""",""28"","""",0,"""",0,13,0"
"251200030,""SKIERNIEWICE"",""2021"",""08"",30.4,"""",22.3,"""",5.6,"""",10.8,"""",16.6,"""",5.9,"""",179.2,"""",49.7,"""",""23"","""",0,"""",0,18,0"
"251200030,""SKIERNIEWICE"",""2021"",""09"",26.9,"""",19.1,"""",2.6,"""",7.6,"""",13.1,"""",1.5,"""",29.6,"""",11.6,"""",""18"","""",0,"""",0,8,0"
"251200030,""SKIERNIEWICE"",""2021"",""10"",22.6,"""",14.7,"""",-3.6,"""",3.6,"""",8.7,"""",-4.5,"""",8.9,"""",3.2,"""",""23"","""",0,"""",0,8,0"
"251200030,""SKIERNIEWICE"",""2021"",""11"",15.4,"""",7.8,"""",-1.8,"""",2.1,"""",4.9,"""",-3.5,"""",47.2,"""",13.3,"""",""02"","""",6,"""",2,14,3"
"251200030,""SKIERNIEWICE"",""2021"",""12"",12.2,"""",1.3,"""",-17.2,"""",-4.1,"""",-1.3,"""",-19.2,"""",33.4,"""",9.6,"""",""31"","""",6,"""",20,8,8"
"251210040,""JARCZEW"",""2021"",""01"",7.3,"""",.7,"""",-22.6,"""",-4.1,"""",-1.9,"""",-29.0,"""",37.1,"""",9.0,"""",""05"","""",14,"""",20,7,14"
"251210040,""JARCZEW"",""2021"",""02"",14.8,"""",.9,"""",-16.6,"""",-6.6,"""",-3.3,"""",-23.2,"""",26.4,"""",8.1,"""",""03"","""",13,"""",18,3,6"
"251210040,""JARCZEW"",""2021"",""03"",19.4,"""",6.4,"""",-7.1,"""",-.9,"""",2.3,"""",-11.0,"""",13.3,"""",2.6,"""",""13"","""",3,"""",4,4,6"
"251210040,""JARCZEW"",""2021"",""04"",20.9,"""",11.6,"""",-3.6,"""",2.0,"""",6.3,"""",-8.5,"""",39.1,"""",11.8,"""",""14"","""",0,"""",0,9,4"
"251210040,""JARCZEW"",""2021"",""05"",24.8,"""",17.7,"""",-.6,"""",7.1,"""",12.2,"""",-4.5,"""",49.7,"""",7.5,"""",""02"","""",0,"""",0,17,0"
"251210040,""JARCZEW"",""2021"",""06"",31.6,"""",25.3,"""",4.1,"""",12.1,"""",19.3,"""",.0,"""",36.3,"""",13.9,"""",""12"","""",0,"""",0,10,0"
"251210040,""JARCZEW"",""2021"",""07"",32.8,"""",27.3,"""",11.2,"""",16.2,"""",21.6,"""",9.0,"""",151.9,"""",52.7,"""",""26"","""",0,"""",0,12,0"
"251210040,""JARCZEW"",""2021"",""08"",28.2,"""",21.3,"""",6.9,"""",12.0,"""",16.4,"""",5.6,"""",169.7,"""",36.5,"""",""05"","""",0,"""",0,17,0"
"251210040,""JARCZEW"",""2021"",""09"",25.2,"""",17.7,"""",1.8,"""",7.6,"""",12.2,"""",.0,"""",49.2,"""",18.1,"""",""17"","""",0,"""",0,8,0"
"251210040,""JARCZEW"",""2021"",""10"",18.7,"""",13.7,"""",-2.1,"""",4.2,"""",8.3,"""",-5.5,"""",6.1,"""",2.4,"""",""18"","""",0,"""",0,6,0"
"251210040,""JARCZEW"",""2021"",""11"",13.7,"""",7.5,"""",-2.3,"""",1.8,"""",4.5,"""",-4.5,"""",41.4,"""",10.0,"""",""26"","""",0,"""",0,14,3"
"251210040,""JARCZEW"",""2021"",""12"",9.8,"""",.5,"""",-15.8,"""",-4.7,"""",-2.0,"""",-18.2,"""",22.4,"""",4.8,"""",""31"","""",5,"""",17,7,9"
"251210120,""PU£AWY"",""2021"",""01"",8.7,"""",1.4,"""",-19.5,"""",-4.0,"""",-1.4,"""",-26.8,"""",50.8,"""",11.8,"""",""25"","""",25,"""",19,6,15"
"251210120,""PU£AWY"",""2021"",""02"",14.4,"""",1.7,"""",-16.2,"""",-6.3,"""",-2.7,"""",-25.0,"""",37.6,"""",12.1,"""",""08"","""",18,"""",23,3,10"
"251210120,""PU£AWY"",""2021"",""03"",20.4,"""",7.5,"""",-7.1,"""",-1.1,"""",2.8,"""",-10.8,"""",12.3,"""",3.4,"""",""12"","""",3,"""",3,5,6"
"251210120,""PU£AWY"",""2021"",""04"",21.3,"""",12.3,"""",-3.8,"""",2.1,"""",6.9,"""",-8.7,"""",49.9,"""",14.2,"""",""14"","""",0,"""",0,10,5"
"251210120,""PU£AWY"",""2021"",""05"",26.1,"""",18.3,"""",.1,"""",7.5,"""",12.9,"""",-3.0,"""",60.9,"""",11.6,"""",""22"","""",0,"""",0,19,0"
"251210120,""PU£AWY"",""2021"",""06"",33.4,"""",25.8,"""",4.4,"""",13.0,"""",20.0,"""",1.1,"""",52.6,"""",20.2,"""",""24"","""",0,"""",0,9,0"
"251210120,""PU£AWY"",""2021"",""07"",32.5,"""",28.0,"""",14.1,"""",16.8,"""",22.3,"""",10.1,"""",109.5,"""",31.1,"""",""02"","""",0,"""",0,12,0"
"251210120,""PU£AWY"",""2021"",""08"",29.9,"""",21.9,"""",7.4,"""",12.5,"""",17.0,"""",4.4,"""",250.2,"""",70.0,"""",""05"","""",0,"""",0,19,0"
"251210120,""PU£AWY"",""2021"",""09"",25.9,"""",18.7,"""",3.1,"""",8.2,"""",12.9,"""",-.3,"""",77.6,"""",42.5,"""",""17"","""",0,"""",0,10,0"
"251210120,""PU£AWY"",""2021"",""10"",21.5,"""",14.7,"""",-2.3,"""",4.4,"""",8.7,"""",-5.6,"""",5.0,"""",3.1,"""",""18"","""",0,"""",0,4,0"
"251210120,""PU£AWY"",""2021"",""11"",15.2,"""",8.3,"""",-2.6,"""",1.7,"""",4.8,"""",-5.1,"""",35.2,"""",8.5,"""",""28"","""",0,"""",0,13,3"
"251210120,""PU£AWY"",""2021"",""12"",10.6,"""",1.3,"""",-14.2,"""",-4.1,"""",-1.3,"""",-15.1,"""",25.2,"""",7.1,"""",""31"","""",5,"""",11,8,9"
"252150120,""GORZYÑ"",""2021"",""01"",11.9,"""",3.6,"""",-13.4,"""",-1.6,"""",.2,"""",-18.4,"""",70.0,"""",17.6,"""",""23"","""",4,"""",18,5,12"
"252150120,""GORZYÑ"",""2021"",""02"",19.2,"""",4.3,"""",-15.9,"""",-3.3,"""",-.2,"""",-23.2,"""",30.2,"""",18.2,"""",""03"","""",6,"""",11,5,6"
"252150120,""GORZYÑ"",""2021"",""03"",23.1,"""",9.7,"""",-7.4,"""",.5,"""",4.2,"""",-11.8,"""",24.9,"""",5.8,"""",""13"","""",0,"""",0,14,0"
"252150120,""GORZYÑ"",""2021"",""04"",19.4,"""",11.8,"""",-3.6,"""",2.2,"""",6.5,"""",-10.0,"""",37.3,"""",6.4,"""",""15"","""",0,"""",0,12,4"
"252150120,""GORZYÑ"",""2021"",""05"",29.9,"""",17.6,"""",2.5,"""",8.1,"""",12.5,"""",-5.7,"""",97.0,"""",19.7,"""",""02"","""",0,"""",0,20,0"
"252150120,""GORZYÑ"",""2021"",""06"",34.8,"""",26.0,"""",7.6,"""",13.3,"""",19.8,"""",-1.5,"""",61.2,"""",13.7,"""",""30"","""",0,"""",0,9,0"
"252150120,""GORZYÑ"",""2021"",""07"",30.2,"""",25.9,"""",11.8,"""",15.7,"""",20.6,"""",.0,"""",38.7,"""",18.2,"""",""09"","""",0,"""",0,12,0"
"252150120,""GORZYÑ"",""2021"",""08"",29.9,"""",22.8,"""",6.9,"""",13.4,"""",17.4,"""",2.0,"""",105.5,"""",32.5,"""",""22"","""",0,"""",0,15,0"
"252150120,""GORZYÑ"",""2021"",""09"",28.2,"""",20.2,"""",5.9,"""",11.5,"""",14.9,"""",3.5,"""",22.1,"""",5.6,"""",""21"","""",0,"""",0,14,0"
"252150120,""GORZYÑ"",""2021"",""10"",24.2,"""",15.2,"""",-1.1,"""",6.6,"""",10.1,"""",-3.5,"""",25.2,"""",7.5,"""",""05"","""",0,"""",0,9,0"
"252150120,""GORZYÑ"",""2021"",""11"",14.4,"""",8.9,"""",-1.0,"""",4.3,"""",6.1,"""",-4.0,"""",52.0,"""",16.9,"""",""04"","""",0,"""",0,18,2"
"252150120,""GORZYÑ"",""2021"",""12"",14.3,"""",4.3,"""",-15.4,"""",-1.4,"""",.9,"""",-21.9,"""",44.9,"""",9.7,"""",""23"","""",15,"""",15,10,6"
"252150270,""BABIMOST"",""2021"",""01"",12.5,"""",2.2,"""",-15.3,"""",-2.6,"""",-.4,"""",.0,""8"",52.8,"""",12.9,"""",""03"","""",6,"""",14,0,18"
"252150270,""BABIMOST"",""2021"",""02"",20.6,"""",4.7,"""",-18.8,"""",-5.1,"""",-.9,"""",.0,""8"",24.8,"""",10.3,"""",""03"","""",10,"""",12,3,8"
"252150270,""BABIMOST"",""2021"",""03"",22.7,"""",9.6,"""",-9.4,"""",-.7,"""",3.7,"""",.0,""8"",29.7,"""",6.3,"""",""16"","""",2,"""",1,7,7"
"252150270,""BABIMOST"",""2021"",""04"",19.0,"""",12.0,"""",-5.6,"""",.8,"""",6.2,"""",.0,""8"",25.8,"""",6.2,"""",""15"","""",0,"""",0,7,6"
"252150270,""BABIMOST"",""2021"",""05"",30.0,"""",17.4,"""",-.3,"""",6.2,"""",12.1,"""",.0,""8"",58.0,"""",25.0,"""",""02"","""",0,"""",0,15,1"
"252150270,""BABIMOST"",""2021"",""06"",35.3,"""",26.6,"""",5.4,"""",12.3,"""",20.1,"""",.0,""8"",105.3,"""",72.3,"""",""30"","""",0,"""",0,8,0"
"252150270,""BABIMOST"",""2021"",""07"",30.1,"""",26.0,"""",10.2,"""",14.7,"""",20.9,"""",.0,""8"",35.4,"""",19.3,"""",""08"","""",0,"""",0,10,0"
"252150270,""BABIMOST"",""2021"",""08"",30.3,"""",22.8,"""",5.8,"""",12.1,"""",17.4,"""",.0,""8"",122.5,"""",63.0,"""",""23"","""",0,"""",0,16,0"
"252150270,""BABIMOST"",""2021"",""09"",28.0,"""",20.6,"""",6.2,"""",10.3,"""",15.0,"""",.0,""8"",25.3,"""",13.9,"""",""21"","""",0,"""",0,7,0"
"252150270,""BABIMOST"",""2021"",""10"",24.0,"""",15.4,"""",-4.5,"""",4.1,"""",8.8,"""",.0,""8"",15.7,"""",9.8,"""",""05"","""",0,"""",0,6,0"
"252150270,""BABIMOST"",""2021"",""11"",15.4,"""",8.2,"""",-5.1,"""",2.7,"""",5.2,"""",.0,""8"",34.7,"""",12.6,"""",""04"","""",0,"""",0,10,1"
"252150270,""BABIMOST"",""2021"",""12"",13.3,"""",3.2,"""",-16.2,"""",-2.3,"""",.3,"""",.0,""8"",35.1,"""",8.3,"""",""31"","""",7,"""",17,5,7"
"252160230,""WIELICHOWO"",""2021"",""01"",12.6,"""",2.0,"""",-16.5,"""",-2.2,"""",-.2,"""",-18.9,"""",55.7,"""",8.1,"""",""03"","""",7,"""",13,5,20"
"252160230,""WIELICHOWO"",""2021"",""02"",19.6,"""",4.3,"""",-18.3,"""",-4.0,"""",-.4,"""",-21.5,"""",30.0,"""",11.5,"""",""03"","""",9,"""",12,4,10"
"252160230,""WIELICHOWO"",""2021"",""03"",22.1,"""",9.3,"""",-7.7,"""",-.3,"""",4.0,"""",-9.6,"""",21.5,"""",5.2,"""",""11"","""",0,"""",0,8,7"
"252160230,""WIELICHOWO"",""2021"",""04"",18.8,"""",11.8,"""",-5.3,"""",1.3,"""",6.4,"""",-7.7,"""",33.5,"""",8.6,"""",""15"","""",0,"""",0,14,2"
"252160230,""WIELICHOWO"",""2021"",""05"",28.8,"""",17.2,"""",.4,"""",6.6,"""",12.1,"""",-2.9,"""",83.9,"""",33.5,"""",""02"","""",0,"""",0,21,0"
"252160230,""WIELICHOWO"",""2021"",""06"",33.2,"""",25.7,"""",4.9,"""",12.5,"""",19.6,"""",3.4,"""",51.9,"""",13.6,"""",""12"","""",0,"""",0,12,0"
"252160230,""WIELICHOWO"",""2021"",""07"",30.0,"""",26.2,"""",11.0,"""",14.7,"""",20.6,"""",9.3,"""",89.3,"""",22.1,"""",""17"","""",0,"""",0,14,0"
"252160230,""WIELICHOWO"",""2021"",""08"",30.3,"""",23.1,"""",7.3,"""",12.2,"""",17.4,"""",4.9,"""",93.1,"""",40.8,"""",""23"","""",0,"""",0,15,0"
"252160230,""WIELICHOWO"",""2021"",""09"",27.3,"""",20.3,"""",2.7,"""",10.3,"""",14.8,"""",1.2,"""",24.6,"""",10.9,"""",""21"","""",0,"""",0,10,0"
"252160230,""WIELICHOWO"",""2021"",""10"",24.4,"""",15.6,"""",-3.5,"""",4.7,"""",9.2,"""",-6.9,"""",13.4,"""",7.2,"""",""05"","""",0,"""",0,12,0"
"252160230,""WIELICHOWO"",""2021"",""11"",16.3,"""",8.1,"""",-2.4,"""",2.7,"""",5.2,"""",-5.3,"""",34.7,"""",9.3,"""",""02"","""",0,"""",0,20,1"
"252160230,""WIELICHOWO"",""2021"",""12"",12.8,"""",2.9,"""",-15.5,"""",-2.1,"""",.2,"""",-16.9,"""",41.0,"""",7.5,"""",""23"","""",10,"""",17,11,8"
"252180080,""KO£UDA WIELKA"",""2021"",""01"",10.3,"""",1.1,"""",-16.3,"""",-2.7,"""",-.9,"""",-18.5,"""",53.4,"""",6.9,"""",""05"","""",13,"""",15,1,17"
"252180080,""KO£UDA WIELKA"",""2021"",""02"",15.4,"""",1.8,"""",-14.3,"""",-5.1,"""",-2.0,"""",-19.2,"""",44.3,"""",19.9,"""",""03"","""",10,"""",19,4,8"
"252180080,""KO£UDA WIELKA"",""2021"",""03"",21.5,"""",8.3,"""",-5.5,"""",.0,"""",3.4,"""",-7.5,"""",11.5,"""",2.4,"""",""29"","""",0,"""",0,12,4"
"252180080,""KO£UDA WIELKA"",""2021"",""04"",20.0,"""",11.8,"""",-2.7,"""",1.9,"""",6.0,"""",-5.4,"""",36.0,"""",7.6,"""",""15"","""",0,"""",0,18,5"
"252180080,""KO£UDA WIELKA"",""2021"",""05"",28.2,"""",17.7,"""",2.3,"""",7.5,"""",11.9,"""",1.6,"""",99.9,"""",42.5,"""",""02"","""",0,"""",0,18,0"
"252180080,""KO£UDA WIELKA"",""2021"",""06"",32.3,"""",25.9,"""",8.2,"""",13.2,"""",20.0,"""",5.4,"""",16.8,"""",10.6,"""",""22"","""",0,"""",0,5,0"
"252180080,""KO£UDA WIELKA"",""2021"",""07"",32.3,"""",26.7,"""",12.5,"""",15.5,"""",20.4,"""",10.8,"""",71.5,"""",26.2,"""",""17"","""",0,"""",0,11,0"
"252180080,""KO£UDA WIELKA"",""2021"",""08"",30.7,"""",23.1,"""",8.3,"""",12.5,"""",17.2,"""",5.4,"""",90.3,"""",22.7,"""",""22"","""",0,"""",0,14,0"
